cgpa,internships,projects,aptitude_score,communication_score,active_backlogs,dept,skill_level,placement_status
7.09,3,2,86,5,1,MECH,High,1
6.35,0,4,51,6,0,CSE,Medium,1
9.52,0,2,92,6,2,ECE,Medium,1
6.51,2,5,85,8,4,ECE,Medium,1
8.87,4,8,48,3,0,CSE,Low,1
8.79,0,6,97,5,2,CSE,Medium,1
6.88,2,0,79,4,2,ECE,Medium,1
6.63,1,0,58,6,4,CSE,Medium,0
5.02,4,4,92,7,2,EEE,Low,1
7.32,3,4,88,1,4,CSE,Low,1
5.89,1,4,80,7,3,ECE,Medium,0
5.05,0,2,68,1,2,CSE,Medium,0
8.08,1,0,48,1,3,CSE,Medium,0
5.63,4,0,74,7,0,EEE,Medium,1
6.53,4,8,60,7,4,CSE,Low,1
8.57,2,6,61,5,4,CSE,Low,1
8.73,4,9,83,9,2,EEE,Low,1
9.76,0,3,87,4,4,MECH,Low,0
9.54,2,0,40,1,2,MECH,Medium,1
7.58,2,5,59,1,2,CSE,Low,1
9.73,3,5,70,2,4,ECE,Low,1
6.71,0,0,52,8,0,MECH,Medium,1
7.75,4,2,60,5,3,CSE,Medium,1
7.72,1,0,74,5,2,ECE,High,1
5.11,3,2,45,2,2,CSE,Medium,1
5.18,2,0,77,7,1,ECE,Low,1
6.19,4,9,96,5,3,ECE,High,1
9.66,0,0,92,8,3,CSE,Low,1
9.52,3,8,55,5,1,CSE,Medium,1
8.18,0,7,47,3,0,CSE,Low,1
5.33,3,0,51,7,1,EEE,Medium,1
9.76,4,0,55,5,3,EEE,Medium,1
5.33,4,7,98,7,2,EEE,Medium,1
7.53,3,3,80,7,0,EEE,Medium,1
8.1,1,1,69,2,0,MECH,High,1
8.55,0,4,41,1,1,ECE,High,1
9.63,2,3,68,5,2,CSE,Low,1
6.72,1,2,87,6,0,CSE,Medium,1
6.87,3,3,61,2,0,EEE,High,1
7.72,1,3,58,5,1,ECE,Medium,1
6.25,0,2,87,2,4,EEE,High,0
7.74,0,0,80,7,1,CSE,Medium,1
6.74,0,2,51,2,2,CSE,High,0
9.65,3,9,76,6,3,CSE,Medium,1
6.54,0,3,87,5,3,ECE,Low,0
8.17,2,5,43,7,1,EEE,Low,1
6.93,2,1,50,1,0,CSE,Low,1
9.93,3,7,41,5,4,EEE,Low,1
9.46,2,6,96,7,1,EEE,Low,1
6.59,1,0,67,8,3,ECE,High,1
5.03,1,9,42,4,2,MECH,Medium,0
6.48,1,2,97,9,4,ECE,Medium,0
7.47,4,2,94,9,4,EEE,Medium,1
6.68,1,3,45,8,3,EEE,Medium,0
8.29,4,2,80,8,4,CSE,Low,1
6.66,3,7,75,7,2,EEE,Low,1
6.64,3,7,71,3,0,EEE,Low,1
9.48,3,9,78,1,4,EEE,High,1
6.45,0,7,51,3,0,CSE,High,1
7.96,1,7,75,2,3,CSE,Medium,1
7.6,1,8,42,2,2,CSE,Low,1
6.29,0,4,72,1,0,ECE,Low,1
5.75,1,6,44,7,4,MECH,Low,0
6.77,0,4,90,5,2,EEE,Low,1
6.59,0,0,79,5,3,CSE,High,0
6.8,4,3,41,4,3,ECE,Medium,1
9.06,1,6,48,2,0,EEE,Medium,1
7.67,3,0,43,2,1,CSE,Low,1
9.87,3,9,82,2,3,CSE,Low,1
6.51,4,2,84,3,2,ECE,Medium,1
6.24,2,9,84,9,4,EEE,Low,1
5.22,4,8,90,4,2,EEE,Medium,1
9.31,3,0,76,2,3,EEE,High,1
7.39,3,9,58,2,0,CSE,Low,1
6.48,4,1,96,4,2,CSE,Low,1
5.14,0,7,93,7,0,MECH,High,1
8.11,0,4,73,6,3,CSE,Medium,1
6.49,1,5,66,7,1,ECE,Medium,1
8.26,0,9,75,5,0,EEE,Medium,1
5.56,0,7,47,5,0,MECH,Low,1
7.59,3,5,87,1,3,CSE,High,1
5.68,3,1,53,9,3,ECE,Medium,1
8.27,1,4,76,8,3,EEE,High,1
8.68,1,6,51,5,2,CSE,High,1
9.01,4,2,92,2,1,ECE,High,1
8.97,1,3,88,8,0,EEE,High,1
9.39,1,4,71,2,1,ECE,Low,1
9.31,0,9,90,1,1,ECE,Medium,1
9.05,0,2,71,5,0,ECE,Low,1
6.25,2,1,72,4,4,EEE,Medium,0
9.38,2,8,44,3,4,CSE,Medium,1
7.43,3,1,82,7,1,MECH,Low,1
5.68,4,6,89,1,4,CSE,Low,1
9.05,4,3,75,5,0,MECH,Low,1
9.05,0,5,45,3,3,ECE,Medium,0
7.19,3,4,63,8,3,CSE,Low,1
8.57,4,6,45,7,2,CSE,Low,1
5.54,4,8,57,3,1,CSE,High,1
5.61,4,9,92,6,0,CSE,Medium,1
6.99,4,7,66,7,0,CSE,Medium,1
6.18,0,0,79,1,4,MECH,Medium,0
9.33,0,5,93,9,1,CSE,Low,1
9.32,4,8,66,3,1,MECH,Low,1
5.7,3,4,99,9,2,MECH,Medium,1
6.55,1,8,74,7,1,EEE,Medium,1
7.25,1,3,99,3,0,CSE,High,1
5.62,2,9,55,4,0,MECH,Low,1
5.6,3,1,85,7,4,EEE,High,1
7.37,1,6,89,9,2,EEE,Medium,1
8.04,0,8,50,8,3,CSE,Medium,1
5.84,0,5,94,5,2,CSE,Medium,1
5.77,1,3,81,6,2,MECH,High,1
8.5,1,1,61,2,1,CSE,High,1
9.58,0,0,83,2,0,CSE,High,1
5.01,4,1,76,3,1,MECH,High,1
8.83,3,4,80,1,1,EEE,Medium,1
5.05,4,9,60,7,3,CSE,High,1
9.7,4,6,75,2,0,CSE,Medium,1
6.74,0,3,51,9,1,CSE,Low,1
8.85,0,8,44,1,0,ECE,Medium,1
7.61,4,4,86,2,1,EEE,Medium,1
6.84,2,3,64,1,3,CSE,Low,1
6.93,0,9,86,4,4,CSE,High,0
8.43,0,8,57,2,2,ECE,Low,1
9.41,2,4,45,5,1,EEE,High,1
9.04,1,6,63,2,3,ECE,Medium,1
6.72,0,8,69,5,0,CSE,Low,1
8.81,2,7,81,3,4,EEE,Medium,1
5.85,1,3,40,7,4,CSE,High,0
5.0,1,1,85,5,2,CSE,Low,0
8.45,2,4,90,7,4,MECH,High,1
5.42,0,8,72,9,3,MECH,Medium,0
7.02,3,1,87,7,3,CSE,Low,1
9.09,4,7,57,7,2,MECH,Medium,1
6.92,2,7,86,6,4,CSE,High,1
5.26,3,9,51,2,1,EEE,Low,1
5.09,4,7,51,3,4,EEE,High,1
9.54,1,8,60,4,4,MECH,Medium,1
9.1,0,2,92,1,0,CSE,High,1
8.27,0,6,53,2,4,CSE,Medium,0
5.04,3,2,81,9,1,ECE,Low,1
8.82,4,1,54,4,2,MECH,High,1
7.16,1,6,90,8,1,CSE,Medium,1
5.42,2,2,61,4,1,EEE,High,1
8.78,1,5,68,4,0,ECE,High,1
8.47,4,4,93,2,0,EEE,Medium,1
6.06,2,8,58,1,2,ECE,Low,1
6.62,4,6,85,7,0,CSE,Low,1
9.81,0,3,42,2,3,CSE,Medium,1
5.58,3,7,84,5,4,CSE,Medium,1
9.08,4,1,74,8,2,MECH,High,1
8.25,0,8,48,4,0,ECE,Medium,1
6.12,3,2,97,5,1,MECH,Medium,1
7.85,1,4,45,8,1,EEE,Medium,1
7.88,2,7,53,6,2,MECH,Low,1
5.24,0,2,83,7,4,CSE,Medium,0
8.44,4,0,58,4,3,ECE,Medium,1
5.25,4,8,87,1,1,ECE,Medium,1
7.81,1,7,83,4,4,EEE,Medium,1
5.22,4,8,51,9,3,CSE,High,1
8.94,0,1,60,1,0,CSE,High,1
9.84,4,2,43,1,3,ECE,Medium,1
5.34,2,1,46,3,4,CSE,Low,0
9.39,0,6,64,9,4,EEE,High,1
8.92,3,7,91,4,0,CSE,High,1
7.05,4,2,78,6,3,CSE,Medium,1
5.87,0,7,73,3,0,ECE,Medium,1
8.71,2,0,85,9,0,EEE,Low,1
8.67,4,5,58,5,1,ECE,Medium,1
8.32,4,5,97,2,1,ECE,High,1
6.56,4,1,55,5,4,CSE,Low,1
7.27,1,5,87,2,4,CSE,High,1
5.06,2,8,48,5,1,CSE,Medium,1
6.69,4,7,74,1,3,CSE,Low,1
7.44,1,3,93,9,1,CSE,Medium,1
6.29,1,6,69,7,3,CSE,Medium,1
7.82,3,1,92,5,1,MECH,Medium,1
6.34,0,9,49,5,2,CSE,Medium,1
8.24,4,9,45,1,4,ECE,Medium,1
7.9,2,1,44,3,3,CSE,Low,1
9.32,3,3,99,6,3,ECE,High,1
5.97,4,2,51,3,4,CSE,Medium,1
8.8,4,0,63,6,2,ECE,High,1
9.37,1,4,48,3,2,CSE,High,1
5.21,4,7,71,6,3,ECE,Medium,1
7.09,3,4,91,1,0,CSE,High,1
6.74,4,6,42,1,3,MECH,Medium,1
5.11,4,2,44,4,3,ECE,Medium,1
8.86,0,3,65,9,2,CSE,Medium,1
9.39,0,3,73,4,1,ECE,Low,1
8.83,0,9,60,1,0,CSE,Low,1
8.62,3,5,50,3,3,MECH,High,1
6.77,2,5,76,5,2,CSE,High,1
6.22,4,9,99,4,4,EEE,High,1
7.49,2,7,75,9,0,CSE,Medium,1
5.5,3,8,94,3,4,CSE,Medium,1
8.2,1,3,73,9,1,ECE,Medium,1
8.05,2,4,74,4,0,CSE,Medium,1
9.51,1,8,72,3,4,CSE,Medium,1
9.53,3,1,87,6,1,CSE,High,1
9.83,3,5,94,5,3,EEE,Medium,1
5.34,3,3,82,6,2,CSE,High,1
8.62,1,6,96,8,1,ECE,Low,1
6.57,1,0,67,9,2,EEE,Low,1
8.65,2,6,48,7,3,ECE,Low,1
7.8,0,4,93,9,3,MECH,Medium,1
9.91,0,8,61,3,0,EEE,Low,1
7.36,0,2,91,4,1,MECH,Medium,1
5.59,2,4,72,8,0,CSE,Low,1
8.14,1,5,46,7,3,CSE,Low,1
7.2,0,3,80,3,3,CSE,Medium,0
6.66,3,8,62,1,3,CSE,Low,1
8.02,2,1,73,4,2,CSE,High,1
9.24,3,6,51,1,2,EEE,High,1
6.21,4,5,63,8,4,EEE,Medium,1
8.37,3,9,49,6,4,CSE,High,1
8.68,1,8,73,4,4,MECH,Low,1
9.81,4,5,90,1,4,MECH,Medium,1
6.08,1,0,50,9,2,ECE,High,1
7.57,1,0,85,4,1,CSE,Low,1
8.5,2,2,92,2,4,CSE,Medium,1
5.24,2,5,93,8,4,CSE,Low,1
9.35,4,2,52,3,3,CSE,Medium,1
6.71,3,9,40,2,3,EEE,Medium,1
8.38,0,9,78,6,4,ECE,High,1
7.02,4,6,41,8,4,CSE,Low,1
9.49,3,0,46,4,2,MECH,High,1
9.04,3,2,78,5,0,EEE,Medium,1
7.34,3,3,72,5,1,EEE,Low,1
9.74,2,7,76,3,3,CSE,Medium,1
8.85,1,1,79,9,4,ECE,Medium,1
7.16,3,3,78,8,0,CSE,Medium,1
9.43,1,0,72,2,4,EEE,Low,0
7.65,4,2,96,3,1,MECH,Medium,1
7.8,0,4,55,3,3,CSE,Low,0
5.55,2,9,79,7,3,EEE,Medium,1
9.47,4,1,70,1,0,EEE,Low,1
6.96,3,1,73,4,4,CSE,High,1
7.4,2,3,40,4,4,CSE,Low,0
9.94,3,3,64,1,2,EEE,Medium,1
9.13,3,3,55,6,3,CSE,Medium,1
5.58,2,2,86,8,3,CSE,High,1
8.87,4,4,89,7,3,CSE,Medium,1
6.18,0,0,85,9,1,ECE,Medium,1
5.83,0,0,66,1,3,CSE,Medium,0
9.1,1,0,55,2,0,CSE,Low,1
7.69,4,2,67,9,1,CSE,Medium,1
7.36,3,3,58,9,2,CSE,High,1
5.54,0,6,62,5,2,CSE,Medium,0
5.47,3,1,51,7,3,EEE,High,1
7.0,0,2,84,1,4,CSE,High,0
9.7,4,7,43,9,3,EEE,Medium,1
6.1,0,6,77,9,0,EEE,Medium,1
8.6,4,2,67,4,1,ECE,Medium,1
7.68,3,8,58,9,1,EEE,Medium,1
7.76,4,9,60,5,1,CSE,High,1
9.76,2,8,89,5,1,CSE,Medium,1
9.3,4,8,72,1,0,CSE,High,1
9.25,2,3,80,7,2,CSE,High,1
5.26,3,7,80,3,0,CSE,Medium,1
9.94,3,7,68,1,0,EEE,Medium,1
9.72,3,5,64,7,0,CSE,Medium,1
5.54,1,4,98,6,0,CSE,Medium,1
7.75,0,3,68,4,3,CSE,Medium,0
5.13,0,6,60,7,2,CSE,Low,0
5.53,1,2,73,1,2,ECE,High,0
9.34,2,3,49,7,3,CSE,Medium,1
5.22,0,6,63,6,0,EEE,High,1
6.29,2,1,45,2,2,CSE,Low,1
7.46,0,7,78,9,4,EEE,High,0
6.31,1,0,86,4,2,EEE,High,1
9.67,0,9,92,1,1,CSE,Medium,1
6.62,4,0,69,2,1,EEE,Low,1
8.57,2,9,66,7,1,CSE,High,1
8.87,1,8,96,3,3,CSE,Medium,1
5.24,1,6,66,8,0,CSE,Low,1
6.92,0,0,40,3,4,ECE,Low,0
5.98,2,1,75,4,1,ECE,Medium,1
6.28,4,7,84,8,0,CSE,Low,1
7.06,4,6,58,4,4,EEE,High,1
5.28,4,5,47,7,1,ECE,Medium,1
8.06,2,6,48,2,4,CSE,High,1
5.96,0,4,57,3,4,EEE,Low,0
5.42,3,4,57,1,2,ECE,High,1
7.23,2,3,94,5,3,ECE,Low,1
6.7,1,2,68,8,4,MECH,High,0
9.87,2,9,99,4,3,CSE,Low,1
9.0,1,1,58,7,0,CSE,High,1
6.35,0,4,50,6,3,MECH,Medium,0
7.96,1,1,45,3,2,CSE,High,1
7.67,4,1,67,9,1,ECE,High,1
5.92,4,2,90,4,1,EEE,High,1
8.82,0,8,45,9,1,EEE,Low,1
8.5,1,5,80,2,1,EEE,Medium,1
5.64,2,0,58,4,4,CSE,Medium,0
8.62,2,1,90,4,0,EEE,Medium,1
8.14,2,8,51,1,2,ECE,High,1
5.05,1,3,98,9,3,CSE,Medium,1
5.26,2,3,69,2,1,EEE,Low,1
7.74,0,9,85,4,4,CSE,Medium,0
5.45,4,7,64,8,1,CSE,Low,1
8.03,3,9,63,2,1,CSE,High,1
5.86,3,2,75,6,2,CSE,Medium,1
8.43,2,8,82,3,3,CSE,Medium,1
6.85,1,6,49,2,0,EEE,Low,1
8.71,1,1,68,3,2,MECH,Medium,1
5.96,3,7,50,4,0,CSE,High,1
8.27,0,8,51,8,1,EEE,Low,1
9.86,2,7,94,6,1,CSE,High,1
7.44,1,3,84,4,1,EEE,Medium,1
6.4,0,6,82,2,3,CSE,Medium,0
6.57,0,8,92,6,3,MECH,High,1
5.95,1,7,58,7,2,CSE,Medium,1
7.87,0,1,89,1,1,CSE,Medium,1
7.57,0,1,82,2,2,EEE,High,1
7.75,3,8,70,4,1,CSE,Low,1
8.42,2,2,54,2,4,CSE,Low,1
5.09,2,3,43,5,3,CSE,High,0
5.63,4,9,43,4,2,CSE,Medium,1
6.07,3,6,71,5,0,EEE,Medium,1
5.03,2,1,78,4,0,ECE,Medium,1
5.93,2,4,52,4,1,CSE,Medium,1
9.23,3,6,98,3,3,EEE,High,1
8.25,0,6,53,8,3,ECE,High,1
5.81,2,9,57,7,2,ECE,Low,1
5.18,3,9,60,1,1,ECE,High,1
6.25,1,8,64,8,1,CSE,Low,1
8.57,2,9,66,5,3,EEE,High,1
7.23,2,9,79,2,4,CSE,Low,1
7.68,4,0,99,9,4,EEE,Medium,1
7.68,4,6,40,1,1,ECE,Low,1
6.18,1,0,42,2,1,EEE,High,1
5.84,0,1,90,9,1,ECE,High,1
5.79,4,9,96,3,3,ECE,Medium,1
9.82,1,4,97,8,1,CSE,Medium,1
9.7,1,3,72,6,4,EEE,Medium,1
8.74,3,5,93,9,2,CSE,Medium,1
8.24,3,2,69,9,1,ECE,High,1
6.12,1,5,64,3,1,EEE,High,1
5.58,2,0,42,6,3,EEE,High,0
9.67,0,6,71,6,0,EEE,High,1
6.4,1,5,59,9,1,EEE,Medium,1
5.95,1,8,89,5,1,CSE,Medium,1
9.62,0,5,67,1,4,ECE,High,0
5.78,3,6,43,2,3,EEE,Low,1
6.49,2,3,47,2,3,ECE,Medium,0
5.89,2,8,67,8,4,EEE,Medium,1
5.07,1,8,95,8,3,CSE,High,1
5.92,1,5,88,9,0,CSE,High,1
7.27,3,1,89,9,1,ECE,Medium,1
7.65,0,2,87,2,1,ECE,High,1
5.84,3,2,95,9,0,EEE,Low,1
8.58,2,9,73,4,2,ECE,Medium,1
7.68,2,0,96,3,4,ECE,High,1
8.0,2,2,49,5,4,ECE,Medium,1
6.6,3,5,62,1,2,ECE,High,1
5.99,0,0,93,8,0,EEE,Medium,1
8.98,2,8,53,6,2,CSE,Low,1
6.77,4,4,66,2,2,EEE,Medium,1
7.61,1,7,74,6,2,CSE,Medium,1
8.71,4,3,54,7,2,ECE,Low,1
9.38,0,4,67,8,0,MECH,Medium,1
7.24,1,0,82,6,0,EEE,High,1
9.86,0,9,95,7,2,ECE,Medium,1
7.64,3,6,49,9,1,CSE,Medium,1
8.97,1,2,85,1,0,CSE,Low,1
5.39,2,6,83,3,2,CSE,Medium,1
5.46,2,0,76,1,4,MECH,High,0
8.07,1,6,92,6,2,ECE,Low,1
6.93,0,8,54,9,4,EEE,High,0
8.82,0,7,52,4,1,CSE,High,1
7.86,3,0,43,2,2,CSE,Medium,1
8.09,0,4,57,6,0,CSE,High,1
5.84,1,2,93,4,2,EEE,High,1
7.76,3,9,50,1,2,MECH,Medium,1
7.72,3,3,81,6,1,ECE,Medium,1
8.69,1,5,89,7,1,CSE,Low,1
8.52,2,9,44,9,3,CSE,Medium,1
8.11,2,4,55,5,0,MECH,Low,1
5.79,4,8,84,6,0,ECE,Low,1
9.84,3,4,55,2,3,CSE,Medium,1
8.05,3,4,77,8,3,ECE,Medium,1
5.82,3,1,97,9,3,ECE,High,1
9.02,3,9,87,1,3,CSE,High,1
5.71,1,2,95,3,0,MECH,Medium,1
6.35,2,1,96,1,3,CSE,High,1
7.81,2,8,40,8,4,EEE,Low,1
5.76,1,9,84,2,3,EEE,High,1
5.43,0,9,84,2,0,ECE,High,1
8.4,4,2,96,2,4,CSE,Medium,1
5.21,0,8,64,3,2,ECE,Medium,0
6.75,1,7,84,5,3,CSE,High,1
6.23,1,4,88,4,2,CSE,Medium,1
9.68,4,5,82,1,4,EEE,Low,1
7.9,0,3,98,8,4,ECE,Low,0
5.35,0,2,75,9,1,ECE,Low,1
7.05,3,1,68,1,1,ECE,Medium,1
6.87,3,3,68,5,4,ECE,Medium,1
5.73,3,2,92,1,0,CSE,High,1
8.67,0,7,64,5,1,EEE,Low,1
5.94,0,2,99,4,3,ECE,Low,0
9.24,1,8,77,9,1,CSE,High,1
9.69,0,0,77,8,4,ECE,Low,0
5.44,2,5,52,9,4,EEE,Medium,0
8.3,2,4,72,4,1,CSE,High,1
8.13,1,3,51,4,3,CSE,Low,1
7.56,1,0,63,2,2,EEE,Medium,1
8.18,2,2,43,2,3,ECE,High,1
9.52,2,8,92,2,3,ECE,High,1
8.78,0,4,65,5,4,EEE,Medium,0
8.23,4,2,99,5,2,MECH,Medium,1
7.14,1,0,84,1,2,MECH,Medium,1
6.21,2,3,49,3,4,ECE,High,0
6.02,2,7,71,7,4,CSE,Medium,1
6.08,2,3,85,6,2,CSE,Low,1
9.32,3,7,64,3,1,ECE,Medium,1
5.6,0,9,49,9,0,ECE,High,1
5.58,3,2,82,3,3,CSE,Low,1
5.11,0,3,88,9,0,CSE,High,1
8.63,2,1,94,3,2,CSE,Low,1
5.03,4,0,79,7,3,ECE,High,1
9.6,2,8,75,4,4,ECE,Medium,1
9.86,4,5,45,8,4,EEE,High,1
6.17,3,2,46,3,4,EEE,Medium,0
5.2,4,7,74,1,4,CSE,Low,1
9.82,4,6,65,3,0,CSE,High,1
6.05,3,4,89,6,4,MECH,High,1
7.68,0,1,90,4,3,MECH,Low,0
8.24,3,1,49,3,0,CSE,High,1
7.96,0,6,48,3,3,CSE,High,1
9.23,0,0,94,3,4,EEE,Medium,0
7.42,4,4,89,4,0,ECE,Low,1
7.61,3,5,97,8,2,EEE,Medium,1
9.99,4,0,67,5,1,EEE,Medium,1
7.8,3,1,82,9,0,EEE,High,1
5.99,4,2,52,1,0,CSE,Medium,1
5.84,0,9,91,1,1,ECE,Medium,1
9.34,4,3,47,9,3,ECE,High,1
6.8,3,5,44,5,0,MECH,High,1
9.74,2,2,58,8,0,CSE,High,1
9.03,3,5,52,8,2,ECE,High,1
9.72,4,7,44,3,3,MECH,Low,1
7.81,4,5,61,4,3,MECH,Low,1
5.21,0,9,52,2,4,MECH,High,0
9.25,1,9,72,1,1,CSE,Low,1
7.9,4,5,93,1,1,CSE,Medium,1
9.34,4,7,85,8,3,MECH,Medium,1
6.42,0,8,47,4,2,CSE,Medium,1
9.29,2,0,59,6,4,ECE,High,1
6.0,2,9,81,8,1,CSE,High,1
6.41,0,1,97,1,1,CSE,Low,1
5.72,2,8,83,8,1,ECE,Medium,1
5.69,3,1,96,7,0,ECE,Medium,1
5.52,4,3,72,6,3,CSE,Medium,1
7.68,2,9,73,7,0,EEE,High,1
8.38,1,5,60,4,3,ECE,High,1
6.06,0,4,78,5,1,ECE,Medium,1
9.57,2,9,83,2,0,CSE,Low,1
5.5,4,8,76,2,1,ECE,Low,1
5.55,2,5,97,4,4,ECE,Low,0
9.42,4,6,49,9,1,CSE,Low,1
8.47,0,8,71,4,0,ECE,Medium,1
5.91,0,6,66,7,4,CSE,Medium,0
9.93,1,3,62,9,3,EEE,High,1
5.16,4,5,78,7,3,ECE,Low,1
5.54,0,7,78,8,1,ECE,Medium,1
6.41,1,7,96,6,2,CSE,High,1
8.67,3,9,42,3,3,CSE,Low,1
8.57,4,8,67,1,0,EEE,Low,1
8.99,0,1,57,4,1,ECE,High,1
7.73,4,0,61,7,3,ECE,Medium,1
8.0,4,7,43,4,3,ECE,High,1
6.73,3,7,46,1,2,EEE,Low,1
6.92,0,8,40,5,3,CSE,Medium,0
5.48,1,5,49,3,3,ECE,Low,0
5.59,1,1,68,9,2,MECH,High,1
8.49,0,1,46,4,4,CSE,High,0
5.12,2,2,40,4,4,ECE,Low,0
7.26,1,2,52,2,2,MECH,Medium,1
8.31,0,2,89,7,1,MECH,Medium,1
7.41,2,3,95,9,1,ECE,Medium,1
5.34,3,2,82,9,4,MECH,Medium,1
8.84,0,5,78,2,4,CSE,Medium,0
7.38,4,9,64,5,3,CSE,Medium,1
6.46,0,2,57,5,1,CSE,Medium,1
5.85,4,0,93,5,3,CSE,Medium,1
8.07,1,1,88,9,4,CSE,Medium,1
9.62,4,4,42,5,3,EEE,Medium,1
6.32,0,7,73,1,2,MECH,Low,0
9.37,0,9,44,1,2,MECH,Low,1
8.32,4,0,71,3,2,ECE,Medium,1
5.09,4,3,93,1,3,MECH,High,1
9.25,2,2,82,8,2,EEE,High,1
6.98,4,5,84,2,2,CSE,Low,1
9.22,1,8,49,6,4,MECH,High,1
5.99,2,0,85,8,2,ECE,Low,1
7.59,4,1,59,2,3,EEE,Low,1
6.03,4,3,96,8,1,MECH,Medium,1
7.45,2,1,67,6,2,ECE,Medium,1
9.61,1,5,58,1,1,EEE,Low,1
7.53,2,3,60,6,1,CSE,Medium,1
9.96,0,0,46,8,1,ECE,High,1
6.35,2,6,53,4,0,EEE,Low,1
8.02,3,7,74,1,0,EEE,High,1
9.83,0,8,94,7,3,CSE,Medium,1
8.77,2,2,91,9,0,CSE,Medium,1
8.46,4,6,44,2,2,MECH,Low,1
8.71,4,5,44,9,0,CSE,Medium,1
6.65,1,4,67,4,1,CSE,Medium,1
6.45,2,7,96,9,4,EEE,High,1
5.72,3,8,75,6,2,CSE,Medium,1
8.02,0,5,51,6,3,CSE,Low,0
9.61,3,0,57,7,1,CSE,High,1
8.82,1,7,61,7,3,CSE,Medium,1
9.93,4,6,65,4,2,CSE,High,1
9.96,1,1,61,9,2,CSE,Medium,1
7.17,1,6,50,8,4,MECH,High,0
7.58,2,4,99,1,0,CSE,Low,1
9.12,0,4,42,2,0,CSE,High,1
8.83,3,0,95,3,1,CSE,Medium,1
8.87,0,4,89,2,3,CSE,High,1
7.79,1,5,89,3,4,MECH,Low,0
7.93,0,5,96,9,2,CSE,Low,1
9.22,3,6,82,7,0,CSE,Medium,1
9.72,0,0,64,2,4,MECH,Low,0
8.89,2,7,56,2,4,ECE,Medium,1
8.86,1,0,89,6,0,ECE,Medium,1
5.79,1,0,73,2,1,ECE,High,1
9.28,1,8,74,5,2,EEE,Low,1
9.73,3,9,50,2,3,ECE,Medium,1
6.36,0,6,79,4,4,CSE,Medium,0
5.96,0,6,87,4,1,CSE,Medium,1
5.82,0,6,86,5,2,CSE,Medium,1
5.11,1,5,57,2,4,CSE,Medium,0
7.03,4,2,50,5,4,CSE,Medium,1
5.9,0,3,63,2,3,MECH,Medium,0
5.64,3,8,54,6,3,MECH,Low,1
8.65,0,2,48,2,3,CSE,Medium,0
8.81,2,1,44,3,4,CSE,Low,1
8.51,0,8,69,6,2,CSE,Medium,1
8.33,3,3,54,3,4,MECH,Low,1
7.59,0,2,90,2,1,CSE,Medium,1
5.31,0,5,94,1,2,ECE,Medium,0
9.89,3,5,76,8,2,MECH,Medium,1
9.93,1,2,61,8,2,CSE,High,1
9.42,3,8,83,2,4,ECE,Low,1
8.81,4,8,46,2,4,ECE,Medium,1
8.83,3,6,57,2,0,MECH,Medium,1
7.98,1,8,93,7,3,CSE,Medium,1
5.56,4,4,91,5,2,ECE,Low,1
9.11,2,6,49,3,4,CSE,Low,1
8.39,0,8,47,1,0,CSE,High,1
5.39,1,5,59,1,1,ECE,High,1
8.04,1,7,61,9,1,EEE,High,1
5.94,2,1,96,8,0,EEE,Medium,1
7.78,2,6,68,7,0,CSE,Medium,1
6.25,1,8,79,9,2,ECE,Low,1
8.19,3,0,68,9,2,CSE,Low,1
8.88,0,4,99,4,2,MECH,High,1
5.25,3,4,55,6,3,EEE,High,1
5.37,2,6,86,6,2,ECE,Low,1
9.99,1,8,51,2,1,MECH,Medium,1
8.42,3,0,96,9,2,ECE,Medium,1
6.55,4,7,85,1,3,CSE,High,1
6.19,1,1,55,5,3,EEE,High,0
7.09,2,5,55,1,0,ECE,Medium,1
9.73,2,4,73,1,0,ECE,Medium,1
8.45,3,5,94,2,3,CSE,Medium,1
9.97,3,7,67,1,0,EEE,Low,1
7.75,2,4,82,6,3,ECE,Medium,1
7.11,0,9,54,5,0,EEE,High,1
6.03,3,6,93,5,1,MECH,Low,1
7.69,2,4,98,9,3,ECE,High,1
8.22,0,9,45,6,3,CSE,Medium,1
7.58,4,0,57,2,1,ECE,Low,1
5.67,4,7,73,5,2,CSE,Low,1
5.84,3,8,85,7,3,CSE,Medium,1
8.94,1,0,47,9,3,ECE,High,1
6.07,3,9,82,3,2,CSE,Medium,1
5.53,3,0,78,3,1,ECE,Low,1
5.82,3,9,79,6,4,ECE,Medium,1
9.49,4,0,74,5,0,CSE,Low,1
8.12,4,0,49,2,4,ECE,High,1
8.86,3,7,76,9,3,CSE,Low,1
6.15,1,6,83,9,1,MECH,Low,1
8.15,0,4,46,7,4,MECH,High,0
5.97,4,9,91,4,1,CSE,High,1
7.6,0,7,65,8,1,CSE,Low,1
5.37,4,9,72,1,3,ECE,Medium,1
7.59,4,3,44,6,4,CSE,High,1
6.14,2,0,66,6,2,ECE,High,1
6.11,2,0,83,2,2,ECE,Low,1
7.48,0,0,75,2,2,CSE,High,1
7.86,4,1,95,9,3,CSE,Medium,1
8.51,3,9,51,3,1,CSE,High,1
6.52,1,8,54,7,1,MECH,Low,1
6.44,4,6,40,2,3,MECH,Medium,1
5.42,2,1,81,4,2,EEE,Medium,1
6.59,1,4,45,5,4,CSE,Low,0
6.73,2,0,94,9,4,CSE,Medium,1
7.47,1,2,46,2,4,MECH,High,0
7.08,0,3,75,6,1,ECE,Medium,1
8.49,3,0,91,1,1,EEE,High,1
